stop_id,stop_name,address,latitude,longitude,site_name
828,תחנה מרכזית,5 Comanche Road,47.9560267,39.7419209,ירושלים מוזיאון השלום העתיק
829,תחנת קניון,753 Kipling Point,32.3361632,-90.1565209,תל אביב פארק הגליל המרכזי
830,תחנת חוף,2799 Oriole Park,41.5193418,-8.5747445,נתניה טיילת האופק החופי
831,תחנה מרכזית,0 Fallview Center,44.0731738,15.2838313,חיפה חוף הכרמל הירוק
832,תחנת רכבת,7042 Maywood Center,31.254198,94.915316,אשדוד פארק החורש הקהילתי
833,תחנת חוף,5 Buell Avenue,39.7601611,116.3169416,צפת מרכז תרבות הפסגה העירוני
834,תחנת רכבת,222 Marquette Avenue,49.1278721,16.613233,חיפה חוף הכרמל הירוק
835,תחנת קניון,7488 Cambridge Point,40.5742298,48.3896404,נצרת אתר מורשת האופק העתיק
836,תחנת פארק,700 Fulton Crossing,47.2186081,34.6661709,עכו טיילת הנמל החופי
837,תחנה מרכזית,12 Dawn Point,35.7,10.8,תל אביב פארק הגליל המרכזי
838,תחנת חוף,806 Warrior Park,54.1308809,45.2613033,נצרת אתר מורשת האופק העתיק
839,תחנת חוף,25231 Anthes Avenue,48.655181,25.7096503,אשדוד פארק החורש הקהילתי
840,תחנת פארק,14 Delladonna Trail,34.857149,118.07065,נצרת אתר מורשת האופק העתיק
841,תחנת חוף,6147 Shasta Crossing,41.53083,21.41556,נתניה טיילת האופק החופי
842,תחנת חוף,51020 Packers Trail,-10.4322235,-62.4792921,חיפה חוף הכרמל הירוק
843,תחנת קניון,81669 Kipling Place,38.1304493,47.9437099,עכו טיילת הנמל החופי
844,תחנת קניון,33 Judy Court,41.2033027,22.5760759,צפת מרכז תרבות הפסגה העירוני
845,תחנה מרכזית,80873 Monument Hill,-10.8731945,39.4217212,נתניה טיילת האופק החופי
846,תחנת חוף,54 Summit Point,10.2646995,-67.8927472,אשדוד פארק החורש הקהילתי
847,תחנת חוף,53 Gateway Crossing,46.8289256,16.3268491,אשדוד פארק החורש הקהילתי
848,תחנת פארק,839 Lakeland Drive,-6.1487501,106.7809681,עכו טיילת הנמל החופי
849,תחנת רכבת,4 Stephen Lane,53.0651548,20.3482376,עכו טיילת הנמל החופי
850,תחנת רכבת,771 Mockingbird Court,39.7271767,20.0598549,עכו טיילת הנמל החופי
851,תחנת קניון,0498 Jenifer Way,50.9575733,15.7384571,נצרת אתר מורשת האופק העתיק
852,תחנת פארק,74 Golf Place,58.673928,17.105134,תל אביב פארק הגליל המרכזי
853,תחנה מרכזית,0 Armistice Park,27.86732,107.42099,ירושלים מוזיאון השלום העתיק
854,תחנה מרכזית,4312 Anthes Road,-6.8424133,106.7175669,עכו טיילת הנמל החופי
855,תחנת קניון,2 Oxford Court,-6.3019793,-60.0259466,ירושלים מוזיאון השלום העתיק
856,תחנה מרכזית,9681 Harper Pass,27.855928,113.173487,חיפה חוף הכרמל הירוק
857,תחנת פארק,5 Monterey Plaza,11.1449142,124.8326192,תל אביב פארק הגליל המרכזי
858,תחנת רכבת,291 Grim Plaza,33.4955028,49.0631743,ירושלים מוזיאון השלום העתיק
859,תחנה מרכזית,41 Warner Trail,25.770509,113.014717,אשדוד פארק החורש הקהילתי
860,תחנת רכבת,969 Hoepker Avenue,-3.4426092,10.6562606,נצרת אתר מורשת האופק העתיק
861,תחנת פארק,6730 Kings Lane,33.519545,-111.5468301,עכו טיילת הנמל החופי
862,תחנה מרכזית,79446 Bay Lane,0.6228224,111.1533456,עכו טיילת הנמל החופי
863,תחנת פארק,6 2nd Parkway,56.8965251,14.8077914,ירושלים מוזיאון השלום העתיק
864,תחנת פארק,05050 Fairfield Avenue,50.282951,18.2785364,טבריה גן לאומי המעיין הירוק
865,תחנת פארק,5 Lakewood Gardens Alley,52.0997957,39.7742561,ירושלים מוזיאון השלום העתיק
866,תחנת קניון,3536 Reindahl Lane,41.5256088,-8.346058,ירושלים מוזיאון השלום העתיק
867,תחנת חוף,174 Summerview Plaza,13.6868163,-89.1181849,צפת מרכז תרבות הפסגה העירוני
868,תחנת קניון,80347 Duke Center,-2.0883269,132.1967716,תל אביב פארק הגליל המרכזי
869,תחנת קניון,56779 Homewood Trail,8.93218,165.76416,עכו טיילת הנמל החופי
870,תחנת פארק,7 Monica Drive,-13.1435017,28.4163103,ירושלים מוזיאון השלום העתיק
871,תחנה מרכזית,28 Marcy Center,50.562666,22.3233329,נצרת אתר מורשת האופק העתיק
872,תחנת רכבת,83472 Butterfield Terrace,-8.4855,115.2265,נתניה טיילת האופק החופי
873,תחנת רכבת,0814 Fremont Alley,40.01833,127.45472,אילת חוף הזהב הדרומי
874,תחנת פארק,322 New Castle Avenue,46.791555,15.379192,צפת מרכז תרבות הפסגה העירוני
875,תחנה מרכזית,95 Pierstorff Avenue,-7.4580728,109.21829,נצרת אתר מורשת האופק העתיק
876,תחנת קניון,024 Wayridge Plaza,-3.7710672,103.98402,ירושלים מוזיאון השלום העתיק
877,תחנת פארק,44142 Holmberg Trail,22.948016,113.366904,תל אביב פארק הגליל המרכזי
878,תחנה מרכזית,7 Browning Point,59.3525393,18.0191452,אילת חוף הזהב הדרומי
879,תחנת רכבת,32 Crownhardt Place,-34.7796334,-58.6040349,טבריה גן לאומי המעיין הירוק
880,תחנת פארק,1069 Atwood Drive,9.9518,123.9622,חיפה חוף הכרמל הירוק
881,תחנה מרכזית,2936 Forest Run Hill,40.561598,22.1857013,ירושלים מוזיאון השלום העתיק
882,תחנת פארק,7 Waxwing Hill,36.1899557,117.1168644,אשדוד פארק החורש הקהילתי
883,תחנת חוף,1 Village Green Way,11.0657173,122.8454491,ירושלים מוזיאון השלום העתיק
884,תחנת רכבת,99 Declaration Plaza,20.0390282,-77.5791358,נתניה טיילת האופק החופי
885,תחנה מרכזית,8 Lawn Avenue,10.2748807,15.3775245,אילת חוף הזהב הדרומי
886,תחנת קניון,899 North Circle,52.3668372,4.8902879,צפת מרכז תרבות הפסגה העירוני
887,תחנת חוף,59 Jay Pass,37.499972,105.196902,נתניה טיילת האופק החופי
888,תחנת חוף,27649 Holy Cross Terrace,-7.7514362,110.4162931,עכו טיילת הנמל החופי
889,תחנת חוף,2 Cordelia Avenue,57.2840834,55.4543246,חיפה חוף הכרמל הירוק
890,תחנת פארק,760 Linden Crossing,22.543096,114.057865,אילת חוף הזהב הדרומי
891,תחנת חוף,27714 Briar Crest Park,-7.3474138,112.7677319,נתניה טיילת האופק החופי
892,תחנת רכבת,22238 Meadow Vale Drive,39.876176,117.355421,טבריה גן לאומי המעיין הירוק
893,תחנת קניון,799 Arkansas Plaza,32.916287,117.389719,נצרת אתר מורשת האופק העתיק
894,תחנת פארק,93 Morningstar Place,-31.3203573,-64.2726889,עכו טיילת הנמל החופי
895,תחנת קניון,7 Sutherland Avenue,-20.0391408,57.6495717,נתניה טיילת האופק החופי
896,תחנת פארק,985 Maple Lane,-32.947692,-60.6743215,אשדוד פארק החורש הקהילתי
897,תחנת חוף,37 Towne Parkway,-9.7744129,-76.785759,טבריה גן לאומי המעיין הירוק
898,תחנת חוף,064 Vera Avenue,-8.3960371,115.5325797,חיפה חוף הכרמל הירוק
899,תחנה מרכזית,18610 Golf View Place,43.3011387,-0.3861522,אשדוד פארק החורש הקהילתי
900,תחנת רכבת,6286 Golf Course Street,47.1426,28.6295416,נצרת אתר מורשת האופק העתיק
901,תחנת פארק,475 Bartelt Lane,47.1594836,20.1974097,תל אביב פארק הגליל המרכזי
902,תחנת רכבת,263 Boyd Trail,-8.416667,-77.45,צפת מרכז תרבות הפסגה העירוני
903,תחנת רכבת,4694 Fulton Trail,31.7711077,119.9742793,תל אביב פארק הגליל המרכזי
904,תחנת פארק,13789 Saint Paul Point,41.139883,22.5397872,נתניה טיילת האופק החופי
905,תחנת קניון,77 Bowman Plaza,49.794945,17.865273,אשדוד פארק החורש הקהילתי
906,תחנה מרכזית,2 2nd Junction,38.656021,-27.268149,נתניה טיילת האופק החופי
907,תחנת קניון,656 Shasta Circle,45.0247038,14.6312922,טבריה גן לאומי המעיין הירוק
908,תחנת רכבת,680 Killdeer Road,51.6561,35.9314,נצרת אתר מורשת האופק העתיק
909,תחנה מרכזית,201 Nevada Trail,-8.2394,112.2878,תל אביב פארק הגליל המרכזי
910,תחנת קניון,81 Morningstar Parkway,8.8910633,125.0326766,תל אביב פארק הגליל המרכזי
911,תחנת חוף,2276 Stephen Trail,53.1936864,-6.590926,טבריה גן לאומי המעיין הירוק
912,תחנה מרכזית,74 1st Court,11.0678757,-63.9201942,צפת מרכז תרבות הפסגה העירוני
913,תחנה מרכזית,7141 Schmedeman Road,34.7326539,137.7446478,נתניה טיילת האופק החופי
914,תחנת חוף,616 Oriole Alley,37.943121,115.217658,צפת מרכז תרבות הפסגה העירוני
915,תחנת קניון,31 Shelley Parkway,53.3194376,18.212466,אשדוד פארק החורש הקהילתי
916,תחנת קניון,66300 Thierer Point,64.7457113,20.9568227,תל אביב פארק הגליל המרכזי
917,תחנת קניון,8139 Bashford Terrace,10.1986882,-61.4377107,אשדוד פארק החורש הקהילתי
918,תחנת חוף,39745 Springview Alley,51.05359,18.4535,צפת מרכז תרבות הפסגה העירוני
919,תחנת קניון,8 Jana Way,52.2902011,22.4724915,נצרת אתר מורשת האופק העתיק
920,תחנת פארק,92912 5th Center,2.7239834,101.9476452,נתניה טיילת האופק החופי
921,תחנת חוף,16 Sachtjen Trail,31.0424566,30.4727503,עכו טיילת הנמל החופי
922,תחנת פארק,0 Eliot Parkway,16.16667,120.53333,טבריה גן לאומי המעיין הירוק
923,תחנה מרכזית,66 Delladonna Trail,40.0341373,-8.41643,אילת חוף הזהב הדרומי
924,תחנה מרכזית,289 Duke Alley,51.7597721,17.1196937,נתניה טיילת האופק החופי
925,תחנת פארק,83876 Meadow Vale Court,55.5808883,42.0289058,תל אביב פארק הגליל המרכזי
926,תחנת רכבת,4584 Coleman Park,-4.0003104,35.778497,תל אביב פארק הגליל המרכזי
927,תחנת רכבת,50127 Jay Way,35.925312,14.478294,אשדוד פארק החורש הקהילתי
928,תחנת פארק,97631 Northridge Alley,19.4458447,-99.1497664,חיפה חוף הכרמל הירוק
929,תחנת פארק,9 Loftsgordon Place,-20.9211015,-64.7480995,נתניה טיילת האופק החופי
930,תחנת חוף,90 Mesta Hill,53.0222045,-112.8285983,חיפה חוף הכרמל הירוק
931,תחנת חוף,761 Hallows Lane,48.957695,2.881818,עכו טיילת הנמל החופי
932,תחנת חוף,3257 Hooker Parkway,-6.9949,114.0612,צפת מרכז תרבות הפסגה העירוני
933,תחנת חוף,6 Corry Lane,-17.6169957,177.4504888,טבריה גן לאומי המעיין הירוק
934,תחנת קניון,8 Roxbury Lane,43.7441795,2.511999,עכו טיילת הנמל החופי
935,תחנת חוף,099 Spaight Plaza,40.608793,115.099494,נצרת אתר מורשת האופק העתיק
936,תחנה מרכזית,0 Arrowood Park,14.5697565,121.0247172,נתניה טיילת האופק החופי
937,תחנת חוף,829 Menomonie Crossing,40.941983,19.6996428,צפת מרכז תרבות הפסגה העירוני
938,תחנה מרכזית,90159 Anhalt Pass,-3.8017999,-38.4809114,נצרת אתר מורשת האופק העתיק
939,תחנת פארק,27 Forest Dale Pass,-3.0040574,31.9274003,עכו טיילת הנמל החופי
940,תחנת חוף,9 Utah Lane,34.151624,109.323479,חיפה חוף הכרמל הירוק
941,תחנת רכבת,552 Moose Lane,33.2811677,50.3172249,אשדוד פארק החורש הקהילתי
942,תחנת פארק,46 Grasskamp Road,3.5931213,97.2221421,נצרת אתר מורשת האופק העתיק
943,תחנת קניון,80 Erie Parkway,41.2130334,23.2996379,ירושלים מוזיאון השלום העתיק
944,תחנת פארק,4 Gerald Road,44.0854864,43.1007634,אילת חוף הזהב הדרומי
945,תחנת רכבת,8903 Ruskin Center,58.7132844,15.753473,תל אביב פארק הגליל המרכזי
946,תחנת רכבת,4920 Moland Junction,17.4448706,120.4716757,טבריה גן לאומי המעיין הירוק
947,תחנת קניון,52467 Hauk Plaza,45.4140943,18.8413976,ירושלים מוזיאון השלום העתיק
948,תחנה מרכזית,77 Erie Road,-15.7451604,-70.05478,אילת חוף הזהב הדרומי
949,תחנת חוף,474 Meadow Ridge Crossing,46.7713478,3.8379578,נצרת אתר מורשת האופק העתיק
950,תחנת קניון,5 Truax Drive,47.7582463,27.9329385,נתניה טיילת האופק החופי
951,תחנת קניון,2 Sage Trail,48.8048649,2.1203554,תל אביב פארק הגליל המרכזי
952,תחנת חוף,5692 Arapahoe Plaza,54.2407853,86.2093804,ירושלים מוזיאון השלום העתיק
953,תחנת חוף,421 Utah Point,-11.1227218,-77.6105679,נצרת אתר מורשת האופק העתיק
954,תחנה מרכזית,596 Annamark Crossing,-35.1164987,-71.2829759,ירושלים מוזיאון השלום העתיק
955,תחנת רכבת,01 Tomscot Crossing,38.4600166,-9.1141307,נתניה טיילת האופק החופי
956,תחנה מרכזית,88 Elgar Terrace,36.284107,100.620031,אילת חוף הזהב הדרומי
957,תחנת קניון,4324 Kipling Park,50.9468692,18.8248439,אשדוד פארק החורש הקהילתי
958,תחנה מרכזית,1 Schiller Parkway,35.632522,138.9562642,חיפה חוף הכרמל הירוק
959,תחנת פארק,25047 Loeprich Drive,1.48833,124.97444,עכו טיילת הנמל החופי
960,תחנה מרכזית,3 Novick Court,13.691158,99.8543504,ירושלים מוזיאון השלום העתיק
961,תחנת קניון,677 Muir Trail,32.8094568,-96.889555,אילת חוף הזהב הדרומי
962,תחנת קניון,69 Westridge Parkway,36.2569423,139.381182,נצרת אתר מורשת האופק העתיק
963,תחנת קניון,07 1st Hill,45.4555091,17.6623801,טבריה גן לאומי המעיין הירוק
964,תחנת קניון,6 Namekagon Court,32.435435,105.843357,אשדוד פארק החורש הקהילתי
965,תחנת פארק,9 Waywood Parkway,20.690696,101.9861694,אשדוד פארק החורש הקהילתי
966,תחנת קניון,256 Corscot Pass,5.9295558,-0.9725085,עכו טיילת הנמל החופי
967,תחנת רכבת,728 Fordem Court,12.0419812,13.9172992,חיפה חוף הכרמל הירוק
968,תחנת רכבת,0 Huxley Lane,-3.7114163,104.0072348,נתניה טיילת האופק החופי
969,תחנת חוף,5201 Weeping Birch Avenue,49.4705944,20.1323725,אשדוד פארק החורש הקהילתי
970,תחנת קניון,6520 Transport Junction,-9.38516,-171.24675,תל אביב פארק הגליל המרכזי
971,תחנת חוף,7 Northview Alley,38.9273849,-77.0125445,צפת מרכז תרבות הפסגה העירוני
972,תחנת חוף,98240 Tony Alley,34.349487,107.997326,אשדוד פארק החורש הקהילתי
973,תחנה מרכזית,44563 Heath Terrace,37.9773385,140.1850334,נצרת אתר מורשת האופק העתיק
974,תחנת רכבת,8 Maple Wood Crossing,-6.8843479,108.7927679,אשדוד פארק החורש הקהילתי
975,תחנת פארק,67 Rieder Trail,41.4252912,-8.5601403,טבריה גן לאומי המעיין הירוק
976,תחנה מרכזית,9 Boyd Place,21.9588282,96.0891032,צפת מרכז תרבות הפסגה העירוני
977,תחנת חוף,6 Holy Cross Parkway,-6.8055934,110.7629067,צפת מרכז תרבות הפסגה העירוני
978,תחנת פארק,3898 Arapahoe Pass,27.324479,120.216978,טבריה גן לאומי המעיין הירוק
979,תחנת קניון,0254 Kedzie Avenue,23.157289,113.273288,עכו טיילת הנמל החופי
980,תחנת קניון,2 Homewood Pass,22.517585,113.39277,עכו טיילת הנמל החופי
981,תחנת פארק,0444 Center Terrace,-22.4101426,-47.5717516,נצרת אתר מורשת האופק העתיק
982,תחנת פארק,0692 East Trail,30.07728,103.848396,אילת חוף הזהב הדרומי
983,תחנת חוף,17 Menomonie Lane,44.9280296,4.8932938,אשדוד פארק החורש הקהילתי
984,תחנת רכבת,08 Reindahl Parkway,28.759126,115.856121,ירושלים מוזיאון השלום העתיק
985,תחנת פארק,49 Grayhawk Circle,15.8279992,120.4157561,נצרת אתר מורשת האופק העתיק
986,תחנת פארק,40366 Arkansas Trail,51.5623852,16.69165,עכו טיילת הנמל החופי
987,תחנת קניון,675 Warner Lane,45.5119921,19.8423848,תל אביב פארק הגליל המרכזי
988,תחנת פארק,2455 East Way,59.6740144,16.7259208,ירושלים מוזיאון השלום העתיק
989,תחנת חוף,4 Londonderry Junction,55.7372478,38.1800493,נצרת אתר מורשת האופק העתיק
990,תחנת קניון,66371 Mockingbird Drive,49.8359632,16.795095,צפת מרכז תרבות הפסגה העירוני
991,תחנת חוף,37 Acker Place,47.4175416,-72.7840882,אילת חוף הזהב הדרומי
992,תחנת פארק,3719 Drewry Road,52.5890862,13.3032995,נצרת אתר מורשת האופק העתיק
993,תחנה מרכזית,00285 Killdeer Junction,-8.0972,111.8163,נתניה טיילת האופק החופי
994,תחנת חוף,31850 Beilfuss Lane,49.6197452,18.4728742,חיפה חוף הכרמל הירוק
995,תחנת רכבת,3 Ridgeview Park,59.3164285,18.0590482,עכו טיילת הנמל החופי
996,תחנה מרכזית,588 Division Crossing,45.521519,3.5276642,טבריה גן לאומי המעיין הירוק
997,תחנת חוף,60 Loeprich Alley,41.2166819,-8.0597042,תל אביב פארק הגליל המרכזי
998,תחנת רכבת,3666 Sherman Hill,-8.1774335,-49.4466005,ירושלים מוזיאון השלום העתיק
999,תחנת פארק,34412 Ludington Pass,38.243169,101.984648,נצרת אתר מורשת האופק העתיק
1000,תחנת קניון,08 Autumn Leaf Avenue,62.5013857,27.7904218,ירושלים מוזיאון השלום העתיק
